Title,Description,Category,Top,URL,Label
What do you do when you have feelings for someone you know you can't be with?,"I dated this guy Dan for basically the entire time we've been in college. We're juniors in college now. He broke up with me after about 9 months freshman year because he wanted to be single in college and do his own thing. We continued to hook up still and express our feelings for each other. Now that we're juniors my maturity level has increased while his immaturity level stayed the same. There's a significant amount about Dan that turns me off and I feel like my attraction for him is slowly declining even though people still see us as an item despite that fact that we're technically broken up. Don't get me wrong I care for Dan immensely still but I just don't feel as romantically connected to him.  ;Dan has a fraternity brother named Mark. Mark has been my friend for a few years now and Mark is in kind of the same situation as me. He has a girl that he regularly hooks up with but it never developed into a relationship. Mark hooks up with other people and this girl knows about that as well.  Lately Mark and I have been texting and snap chatting a lot. Almost the whole weekend. And I'm not saying I have specific ""feelings"" for Mark but I can't help but get excited and smile when I get a text from him. I like almost everything about Mark his looks intelligence and kindness. And even if Mark and I had feelings for each other I know it could never be given our circumstances. It just sucks cause he's definitely the type of guy I would go for.  ;If anyone has some advice for me I'd really appreciate it! :) Thanks!",Singles & Dating,Family & Relationships,https://answers.yahoo.com/question/index?qid=20130310171755AAvZOHG,1
Give the name and acronym for each of the following New Deal programs:?,employment and vocational training for needy young men through work in the conservation and development of natural resources  ;Created in 1934 to regulate interstate and foreign communication by telegraph telephone cable and radio  ;to insure the deposits of approved banks against loss in the event of bank failure.  ;Created in 1934 to encourage residential construction repair and modernization by insuring loans and mortgages.  ;Created in 1935 to protect employees in their rights to self-organization and collective bargaining.  ;Created in 1933 to operate government- owned properties at Muscle Shoals Ala.; to develop water and power resources of the Tennessee River watershed  ;Created in 1935 to relieve unemployment  ; ;Help????,Homework Help,Education & Reference,https://answers.yahoo.com/question/index?qid=20130311103338AAu49c5,0
help me to put this in Order?,i want to create a organization structure for my school project put i don't know who come first..... ;here what i want to put in the structure : ;Client  ;Main Contractors  ;Sub Contractor  ;HSE (Health and Safety Executive) ;Planning supervisor  ;Employer ;Employees  ;tell me how come first like this  ;1.Client  ;2.then who come  ;3. then who come  ;4. then who come  ;5. then who come  ;6. then who come ;7. then who come,Words & Wordplay,Education & Reference,https://answers.yahoo.com/question/index?qid=20130312063639AAeYEYm,0
is the hi-c furby worth it?,I am a hardcore furby fan looking for THE furby to add to my collection. is the hi-c furby for 50 dollars worth it? i don't know if i should go for it or just collect less rare furbys. what do you furby fans out there think?,Hobbies & Crafts,Games & Recreation,https://answers.yahoo.com/question/index?qid=20130312074512AAwV8RR,1
using balanced reaction 2Al2O3=4Al+3O2 how many g of O2 are formed if 6.76 g of aluminum oxide react?,react completely?,Chemistry,Science & Mathematics,https://answers.yahoo.com/question/index?qid=20130312101603AAG1zsz,0
Are there any rocks songs about telling someone they are going to hell?, ,Rock and Pop,Entertainment & Music,https://answers.yahoo.com/question/index?qid=20130313091228AAnNTI7,1
How can tide occur at two opposite places at the same time? see details.?,i mean ok the part of the earth facing the moon will have tide but how  the opposite side of that part can have tide too? it is not facing the moon.,Earth Sciences & Geology,Science & Mathematics,https://answers.yahoo.com/question/index?qid=20130314060535AAxDN6q,0
How to find single attractive men in my small town!?,So Im looking to start dating again. I live in a VERY small town in vermont. I just moved back home so I pretty much know everyone. I dont want to go to the bars and pick up guys. But there is not much to do around here. Ive looking on okcupid and plenty of fish but cant find anyone im physically attracted to or click with. I really do want to find someone I can hang out with and get to know. but am having ZERO luck. any ideas?,Singles & Dating,Family & Relationships,https://answers.yahoo.com/question/index?qid=20130318085936AAAqehf,1
How do i change my email adress?,How do I change My email Adresse(ex. 123abc@yahoo.com) every time I try it works until I tried to log into My email please help.thanks:),Accounts & Passwords,Yahoo! Products,https://answers.yahoo.com/question/index?qid=20130318170134AA1RIEJ,0
Tiny bugs in my window sill?,So there are some tiny brownish bugs on my window sill about the size of a grain of sand and they appear this Happend last year to around the same time then they disappeared now there back like what are they?,Cleaning & Laundry,Home & Garden,https://answers.yahoo.com/question/index?qid=20130319104133AAFL7Tf,0
Who are the top forwards both power and small and include centers please also?,Make list as long as you want,Basketball,Sports,https://answers.yahoo.com/question/index?qid=20130319195139AAv7X09,1
A BETTER GAY MARRIAGE POLL: How many people want government out of marriage?,Yes or No? Do you want the government deciding and defining what marriage has to mean to you? Or do you and your partner want it to be a private contract between yourselves like a private business contract so you and your partner can define marriage and what it means to yourselves?,Politics,Politics & Government,https://answers.yahoo.com/question/index?qid=20130319230610AAFif43,1
What does the concept of a super DNA computer mean to you?,Just tell me what pops into your mind when you think about this?,Religion & Spirituality,Society & Culture,https://answers.yahoo.com/question/index?qid=20130321225426AAC4QK7,1
Did you need stitches with your second birth?,I had a very traumatic birth with my first child and needed to have an epesiotomy. I'm pregnant and scared to death they will cut me again. It took me weeks to heal and was cut right round to my anus. Did you find birth easier with your second worse or just the same? I'm wondering if a c section would be less painful because at least you don't do your business out of tummy. What is your opinion?,Pregnancy,Pregnancy & Parenting,https://answers.yahoo.com/question/index?qid=20130322164700AAOkxuR,0
"If the following is an example of ""regulated militia"" then what is ""unregulated militia"" ?",http://www.examiner.com/article/teen-accidentally-kills-brother-12-year-old-boy-dies-second-orlando-shooting ;Parents should go to jail.,Politics,Politics & Government,https://answers.yahoo.com/question/index?qid=20130324103411AA4lYIm,0
i dont know the name of movie?,before an year i saw a french movie in TV5 ASIA.about mother in law and son in law incest. story goes like..he with his girlfriend comes to her native to get his mother in law permission to marry her  where he falls in love with his mother in law.At a point his girlfriend dies in a car accident and story goes....at last he with his mother in law also dies in a car accident...any one have any idea of the movie name?.plz suggest.thanks,Movies,Entertainment & Music,https://answers.yahoo.com/question/index?qid=20130327080551AAqdi55,0
will this computer run these specs?,my specs: ;Motherboard Included,PC,Consumer Electronics,https://answers.yahoo.com/question/index?qid=20130327184429AA8oYV7,0
